dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
fashion_mnist,428,16,200,200,10,0.9,1.0,1.0,False,3.285977,12.440706
fashion_mnist,429,16,200,200,10,0.9,0.9,0.9,False,4.997156,12.452044
fashion_mnist,430,16,200,200,10,0.9,1.0,1.0,False,1.756823,4.686754
fashion_mnist,431,16,200,200,10,0.9,0.9,0.9,False,3.624522,8.864885
fashion_mnist,432,16,200,200,10,0.9,1.0,1.0,False,2.99809,18.140203
fashion_mnist,433,16,200,200,10,0.9,1.0,1.0,False,3.524356,13.883819
fashion_mnist,434,16,200,200,10,0.9,1.0,1.0,False,2.85414,6.008308
fashion_mnist,435,16,200,200,10,0.9,1.0,1.0,False,2.99799,16.78735
fashion_mnist,436,16,200,200,10,0.9,1.0,1.0,False,0.833423,9.447644
fashion_mnist,437,16,200,200,10,0.9,1.0,1.0,False,3.419673,15.43199
fashion_mnist,438,16,200,200,10,0.9,1.0,1.0,False,2.860216,12.916901
fashion_mnist,439,16,200,200,10,0.9,1.0,1.0,False,3.45969,13.862022
fashion_mnist,440,16,200,200,10,0.9,1.0,1.0,False,2.492853,15.526709
fashion_mnist,441,16,200,200,10,0.9,1.0,1.0,False,3.113042,10.198294
fashion_mnist,442,16,200,200,10,0.9,1.0,1.0,False,3.615422,15.15956
fashion_mnist,443,16,200,200,10,0.9,1.0,1.0,False,7.02949,11.623559
fashion_mnist,444,16,200,200,10,0.9,1.0,1.0,False,2.551682,16.377321
fashion_mnist,445,16,200,200,10,0.9,1.0,1.0,False,6.44516,11.16059
fashion_mnist,446,16,200,200,10,0.9,1.0,1.0,False,3.514181,15.442923
fashion_mnist,447,16,200,200,10,0.9,1.0,1.0,False,2.064407,12.93259
fashion_mnist,448,16,200,200,10,0.9,1.0,1.0,False,2.64011,9.94579
fashion_mnist,449,16,200,200,10,0.9,1.0,1.0,False,3.15876,7.591554
fashion_mnist,450,16,200,200,10,0.9,1.0,1.0,False,3.50872,12.574925
fashion_mnist,451,16,200,200,10,0.9,1.0,1.0,False,2.467648,13.684669
fashion_mnist,452,16,200,200,10,0.9,0.9,0.9,False,4.347078,11.160373
fashion_mnist,453,16,200,200,10,0.9,1.0,1.0,False,1.735838,8.462106
fashion_mnist,454,16,200,200,10,0.9,1.0,1.0,False,5.753692,15.809346
fashion_mnist,455,16,200,200,10,0.9,0.9,0.9,False,4.909406,11.620669
fashion_mnist,456,16,200,200,10,0.9,0.9,0.9,False,2.850503,10.195755
fashion_mnist,457,16,200,200,10,0.9,1.0,1.0,False,3.287126,17.351326
fashion_mnist,458,16,200,200,10,0.9,1.0,1.0,False,4.433869,13.117581
fashion_mnist,459,16,200,200,10,0.9,0.8,0.8,False,4.903456,15.067995
fashion_mnist,460,16,200,200,10,0.9,0.9,0.9,False,4.593618,11.456847
fashion_mnist,461,16,200,200,10,0.9,1.0,1.0,False,4.119437,19.571795
fashion_mnist,462,16,200,200,10,0.9,1.0,1.0,False,2.294728,18.666655
fashion_mnist,463,16,200,200,10,0.9,1.0,1.0,False,2.748911,9.005766
fashion_mnist,464,16,200,200,10,0.9,1.0,1.0,False,2.64759,16.14363
fashion_mnist,465,16,200,200,10,0.9,1.0,1.0,False,3.891117,10.894134
fashion_mnist,466,16,200,200,10,0.9,1.0,1.0,False,2.162435,13.705991
fashion_mnist,467,16,200,200,10,0.9,0.9,0.9,False,5.055848,8.951063
fashion_mnist,468,16,200,200,10,0.9,1.0,1.0,False,4.475635,14.046283
fashion_mnist,469,16,200,200,10,0.9,1.0,1.0,False,4.375102,14.274324
fashion_mnist,470,16,200,200,10,0.9,0.9,0.9,False,5.239046,14.531483
fashion_mnist,471,16,200,200,10,0.9,1.0,1.0,False,5.112696,13.794651
fashion_mnist,472,16,200,200,10,0.9,0.9,0.9,False,6.232918,13.519552
fashion_mnist,473,16,200,200,10,0.9,1.0,1.0,False,3.042334,10.351795
fashion_mnist,474,16,200,200,10,0.9,1.0,1.0,False,3.902515,7.758778
fashion_mnist,475,16,200,200,10,0.9,0.8,0.8,False,3.245176,13.322104
fashion_mnist,476,16,200,200,10,0.9,0.8,0.8,False,5.734836,10.710349
fashion_mnist,477,16,200,200,10,0.9,1.0,1.0,False,4.655104,7.296394
fashion_mnist,478,16,200,200,10,0.9,1.0,1.0,False,2.742284,5.749472
fashion_mnist,479,16,200,200,10,0.9,0.9,0.9,False,4.514826,15.634313
fashion_mnist,480,16,200,200,10,0.9,0.8,0.8,False,4.565324,10.918509
fashion_mnist,481,16,200,200,10,0.9,1.0,1.0,False,2.833762,12.256333
fashion_mnist,482,16,200,200,10,0.9,0.9,0.9,False,3.185374,15.034525
fashion_mnist,483,16,200,200,10,0.9,1.0,1.0,False,4.295285,7.787878
fashion_mnist,484,16,200,200,10,0.9,0.7,0.7,False,5.531375,10.310638
fashion_mnist,485,16,200,200,10,0.9,1.0,1.0,False,4.053221,10.531646
fashion_mnist,486,16,200,200,10,0.9,1.0,1.0,False,3.69577,10.420272
fashion_mnist,487,16,200,200,10,0.9,1.0,1.0,False,2.01627,7.764721
fashion_mnist,488,16,200,200,10,0.9,1.0,1.0,False,3.416767,12.014772
fashion_mnist,489,16,200,200,10,0.9,0.7,0.7,False,5.865358,16.91911
fashion_mnist,490,16,200,200,10,0.9,1.0,1.0,False,3.808622,14.794443
fashion_mnist,491,16,200,200,10,0.9,1.0,1.0,False,3.375172,12.074158
fashion_mnist,492,16,200,200,10,0.9,1.0,1.0,False,5.083046,13.842237
fashion_mnist,493,16,200,200,10,0.9,1.0,1.0,False,5.742596,15.163727
fashion_mnist,494,16,200,200,10,0.9,0.9,0.9,False,3.434182,11.321467
fashion_mnist,495,16,200,200,10,0.9,1.0,1.0,False,5.014514,13.330211
fashion_mnist,496,16,200,200,10,0.9,1.0,1.0,False,1.935321,10.253082
fashion_mnist,497,16,200,200,10,0.9,1.0,1.0,False,3.754668,17.536972
fashion_mnist,498,16,200,200,10,0.9,0.8,0.8,False,3.488457,10.313495
fashion_mnist,499,16,200,200,10,0.9,1.0,1.0,False,3.13789,15.673814
fashion_mnist,500,16,200,200,10,0.9,0.8,0.8,False,4.751349,11.614068
fashion_mnist,501,16,200,200,10,0.9,1.0,1.0,False,2.221876,15.807504
fashion_mnist,502,16,200,200,10,0.9,1.0,1.0,False,5.227114,13.489897
fashion_mnist,503,16,200,200,10,0.9,1.0,1.0,False,3.270024,11.457931
fashion_mnist,504,16,200,200,10,0.9,1.0,1.0,False,1.757169,13.359163
fashion_mnist,505,16,200,200,10,0.9,1.0,1.0,False,3.249973,13.689314
fashion_mnist,506,16,200,200,10,0.9,0.5,0.5,False,5.744931,10.951409
fashion_mnist,507,16,200,200,10,0.9,1.0,1.0,False,2.71832,18.122469
fashion_mnist,508,16,200,200,10,0.9,0.9,0.9,False,4.072624,7.722532
fashion_mnist,509,16,200,200,10,0.9,1.0,1.0,False,2.824545,20.481354
fashion_mnist,510,16,200,200,10,0.9,0.9,0.9,False,6.816091,16.381285
fashion_mnist,511,16,200,200,10,0.9,1.0,1.0,False,4.094722,13.248498
fashion_mnist,512,16,200,200,10,0.9,1.0,1.0,False,5.222471,15.591321
fashion_mnist,513,16,200,200,10,0.9,1.0,1.0,False,2.636744,12.585178
fashion_mnist,514,16,200,200,10,0.9,1.0,1.0,False,3.183754,12.73313
fashion_mnist,515,16,200,200,10,0.9,0.7,0.7,False,5.04827,9.057585
fashion_mnist,516,16,200,200,10,0.9,1.0,1.0,False,4.081952,7.829682
fashion_mnist,517,16,200,200,10,0.9,1.0,1.0,False,2.322036,9.60106
fashion_mnist,518,16,200,200,10,0.9,1.0,1.0,False,4.715564,16.219692
fashion_mnist,519,16,200,200,10,0.9,0.9,0.9,False,3.345271,9.892594
fashion_mnist,520,16,200,200,10,0.9,0.9,0.9,False,3.883749,10.335493
fashion_mnist,521,16,200,200,10,0.9,1.0,1.0,False,6.057888,16.785925
fashion_mnist,522,16,200,200,10,0.9,0.9,0.9,False,3.192118,13.115562
fashion_mnist,523,16,200,200,10,0.9,1.0,1.0,False,3.919584,10.817101
fashion_mnist,524,16,200,200,10,0.9,0.8,0.8,False,3.567076,13.788864
fashion_mnist,525,16,200,200,10,0.9,1.0,1.0,False,3.731819,15.293373
fashion_mnist,526,16,200,200,10,0.9,1.0,1.0,False,3.676307,11.12027
fashion_mnist,527,16,200,200,10,0.9,0.9,0.9,False,3.860258,11.749118
fashion_mnist,528,16,200,200,10,0.9,1.0,1.0,False,3.544148,16.899693
fashion_mnist,529,16,200,200,10,0.9,1.0,1.0,False,5.073256,16.262383
fashion_mnist,530,16,200,200,10,0.9,0.9,0.9,False,4.232741,6.223144
fashion_mnist,531,16,200,200,10,0.9,1.0,1.0,False,3.734104,4.295998
fashion_mnist,532,16,200,200,10,0.9,0.8,0.8,False,5.068682,8.782993
fashion_mnist,533,16,200,200,10,0.9,1.0,1.0,False,3.478219,16.79828
fashion_mnist,534,16,200,200,10,0.9,1.0,1.0,False,1.272149,13.30514
fashion_mnist,535,16,200,200,10,0.9,1.0,1.0,False,3.847982,8.656494
fashion_mnist,536,16,200,200,10,0.9,1.0,1.0,False,4.354197,10.581066
fashion_mnist,537,16,200,200,10,0.9,1.0,1.0,False,3.040068,12.177787
fashion_mnist,538,16,200,200,10,0.9,1.0,1.0,False,2.971284,19.368877
fashion_mnist,539,16,200,200,10,0.9,1.0,1.0,False,3.279958,12.548558
fashion_mnist,540,16,200,200,10,0.9,1.0,1.0,False,3.416607,15.00503
fashion_mnist,541,16,200,200,10,0.9,0.9,0.9,False,4.595442,15.370305
fashion_mnist,542,16,200,200,10,0.9,1.0,1.0,False,6.332648,12.196018
fashion_mnist,543,16,200,200,10,0.9,1.0,1.0,False,2.231996,12.807138
fashion_mnist,544,16,200,200,10,0.9,1.0,1.0,False,3.841326,6.587011
fashion_mnist,545,16,200,200,10,0.9,1.0,1.0,False,1.925155,12.741926
fashion_mnist,546,16,200,200,10,0.9,1.0,1.0,False,2.248878,13.794676
fashion_mnist,547,16,200,200,10,0.9,1.0,1.0,False,3.689202,15.775209
fashion_mnist,548,16,200,200,10,0.9,0.6,0.6,False,4.352042,8.064478
fashion_mnist,549,16,200,200,10,0.9,0.8,0.8,False,5.091538,15.49465
fashion_mnist,550,16,200,200,10,0.9,1.0,1.0,False,1.750927,5.787932
fashion_mnist,551,16,200,200,10,0.9,1.0,1.0,False,1.745376,10.809655
fashion_mnist,552,16,200,200,10,0.9,1.0,1.0,False,2.248403,7.634269
fashion_mnist,553,16,200,200,10,0.9,0.9,0.9,False,2.024035,12.436501
fashion_mnist,554,16,200,200,10,0.9,1.0,1.0,False,3.766213,7.692606
fashion_mnist,555,16,200,200,10,0.9,1.0,1.0,False,2.053277,12.471434
fashion_mnist,556,16,200,200,10,0.9,0.8,0.8,False,3.934262,14.723339
