dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
glove100,4932,16,200,200,10,0.9,0.1,0.1,False,1.010134,1.0
glove100,4933,16,200,200,10,0.9,0.5,0.5,False,0.985882,1.0
glove100,4934,16,200,200,10,0.9,0.7,0.7,False,0.90099,1.0
glove100,4935,16,200,200,10,0.9,1.0,1.0,False,0.675146,1.0
glove100,4936,16,200,200,10,0.9,0.8,0.8,False,0.723246,1.0
glove100,4937,16,200,200,10,0.9,0.5,0.5,False,0.932967,1.0
glove100,4938,16,200,200,10,0.9,0.3,0.3,False,0.908662,1.0
glove100,4939,16,200,200,10,0.9,0.2,0.2,False,0.900428,1.0
glove100,4940,16,200,200,10,0.9,0.0,0.0,False,0.986704,1.0
glove100,4941,16,200,200,10,0.9,0.9,0.9,False,0.844232,1.0
glove100,4942,16,200,200,10,0.9,0.0,0.0,False,0.944542,1.0
glove100,4943,16,200,200,10,0.9,0.1,0.1,False,1.019054,1.0
glove100,4944,16,200,200,10,0.9,1.0,1.0,False,0.638484,1.0
glove100,4945,16,200,200,10,0.9,0.0,0.0,False,0.998518,1.0
glove100,4946,16,200,200,10,0.9,0.4,0.4,False,0.874207,1.0
glove100,4947,16,200,200,10,0.9,0.8,0.8,False,0.611476,1.0
glove100,4948,16,200,200,10,0.9,0.6,0.6,False,0.830357,1.0
glove100,4949,16,200,200,10,0.9,0.7,0.7,False,0.841762,1.0
glove100,4950,16,200,200,10,0.9,0.9,0.9,False,0.674264,1.0
glove100,4951,16,200,200,10,0.9,0.6,0.6,False,0.884685,1.0
glove100,4952,16,200,200,10,0.9,0.0,0.0,False,0.963162,1.0
glove100,4953,16,200,200,10,0.9,0.5,0.5,False,0.875519,1.0
glove100,4954,16,200,200,10,0.9,0.0,0.0,False,0.926519,1.0
glove100,4955,16,200,200,10,0.9,1.0,1.0,False,0.703285,1.0
glove100,4956,16,200,200,10,0.9,0.6,0.6,False,0.980368,1.0
glove100,4957,16,200,200,10,0.9,0.1,0.1,False,0.918242,1.0
glove100,4958,16,200,200,10,0.9,0.3,0.3,False,0.927377,1.0
glove100,4959,16,200,200,10,0.9,1.0,1.0,False,0.655647,1.0
glove100,4960,16,200,200,10,0.9,0.2,0.2,False,0.927923,1.0
glove100,4961,16,200,200,10,0.9,0.5,0.5,False,0.961525,1.0
glove100,4962,16,200,200,10,0.9,0.7,0.7,False,0.917366,1.0
glove100,4963,16,200,200,10,0.9,0.5,0.5,False,0.922523,1.0
glove100,4964,16,200,200,10,0.9,0.4,0.4,False,0.921925,1.0
glove100,4965,16,200,200,10,0.9,1.0,1.0,False,0.877393,1.0
glove100,4966,16,200,200,10,0.9,1.0,1.0,False,0.827813,1.0
glove100,4967,16,200,200,10,0.9,0.2,0.2,False,0.858254,1.0
glove100,4968,16,200,200,10,0.9,0.8,0.8,False,0.866286,1.0
glove100,4969,16,200,200,10,0.9,1.0,1.0,False,0.629223,1.0
glove100,4970,16,200,200,10,0.9,1.0,1.0,False,0.917718,1.0
glove100,4971,16,200,200,10,0.9,0.9,0.9,False,0.564398,1.0
glove100,4972,16,200,200,10,0.9,0.6,0.6,False,0.810622,1.0
glove100,4973,16,200,200,10,0.9,0.0,0.0,False,0.737857,1.0
glove100,4974,16,200,200,10,0.9,0.4,0.4,False,0.900449,1.0
glove100,4975,16,200,200,10,0.9,0.6,0.6,False,0.865042,1.0
glove100,4976,16,200,200,10,0.9,0.3,0.3,False,0.869406,1.0
glove100,4977,16,200,200,10,0.9,0.1,0.1,False,0.956727,1.0
glove100,4978,16,200,200,10,0.9,0.9,0.9,False,0.705445,1.0
glove100,4979,16,200,200,10,0.9,0.5,0.5,False,0.902837,1.0
glove100,4980,16,200,200,10,0.9,0.8,0.8,False,0.891708,1.0
glove100,4981,16,200,200,10,0.9,0.9,0.9,False,0.880142,1.0
glove100,4982,16,200,200,10,0.9,0.3,0.3,False,0.765567,1.0
glove100,4983,16,200,200,10,0.9,1.0,1.0,False,0.769246,1.0
glove100,4984,16,200,200,10,0.9,0.6,0.6,False,0.81946,1.0
glove100,4985,16,200,200,10,0.9,0.2,0.2,False,0.969615,1.0
glove100,4986,16,200,200,10,0.9,1.0,1.0,False,0.637379,1.0
glove100,4987,16,200,200,10,0.9,0.6,0.6,False,0.822336,1.0
glove100,4988,16,200,200,10,0.9,0.9,0.9,False,0.680076,1.0
glove100,4989,16,200,200,10,0.9,0.3,0.3,False,0.859449,1.0
glove100,4990,16,200,200,10,0.9,1.0,1.0,False,0.634216,1.0
glove100,4991,16,200,200,10,0.9,0.0,0.0,False,0.898085,1.0
glove100,4992,16,200,200,10,0.9,0.8,0.8,False,0.743416,1.0
glove100,4993,16,200,200,10,0.9,0.8,0.8,False,0.865358,1.0
glove100,4994,16,200,200,10,0.9,0.1,0.1,False,0.961798,1.0
glove100,4995,16,200,200,10,0.9,1.0,1.0,False,0.610056,1.0
glove100,4996,16,200,200,10,0.9,0.9,0.9,False,0.81203,1.0
glove100,4997,16,200,200,10,0.9,1.0,1.0,False,0.699331,1.0
glove100,4998,16,200,200,10,0.9,0.1,0.1,False,0.885189,1.0
glove100,4999,16,200,200,10,0.9,0.0,0.0,False,0.925154,1.0
glove100,5000,16,200,200,10,0.9,0.0,0.0,False,0.998857,1.0
glove100,5001,16,200,200,10,0.9,1.0,1.0,False,0.543188,1.0
glove100,5002,16,200,200,10,0.9,0.0,0.0,False,0.996504,1.0
glove100,5003,16,200,200,10,0.9,0.5,0.5,False,0.886155,1.0
glove100,5004,16,200,200,10,0.9,0.6,0.6,False,0.754712,1.0
glove100,5005,16,200,200,10,0.9,0.3,0.3,False,0.906456,1.0
glove100,5006,16,200,200,10,0.9,0.6,0.6,False,0.886879,1.0
glove100,5007,16,200,200,10,0.9,1.0,1.0,False,0.856487,1.0
glove100,5008,16,200,200,10,0.9,0.2,0.2,False,0.950375,1.0
glove100,5009,16,200,200,10,0.9,0.1,0.1,False,0.94244,1.0
glove100,5010,16,200,200,10,0.9,0.0,0.0,False,1.021618,1.0
glove100,5011,16,200,200,10,0.9,0.0,0.0,False,0.995331,1.0
glove100,5012,16,200,200,10,0.9,0.0,0.0,False,0.956671,1.0
glove100,5013,16,200,200,10,0.9,0.9,0.9,False,0.561584,1.0
glove100,5014,16,200,200,10,0.9,0.2,0.2,False,1.047476,1.0
glove100,5015,16,200,200,10,0.9,0.0,0.0,False,0.921205,1.0
glove100,5016,16,200,200,10,0.9,0.5,0.5,False,0.950632,1.0
glove100,5017,16,200,200,10,0.9,0.4,0.4,False,0.895323,1.0
glove100,5018,16,200,200,10,0.9,0.9,0.9,False,0.680794,1.0
glove100,5019,16,200,200,10,0.9,0.4,0.4,False,0.861856,1.0
glove100,5020,16,200,200,10,0.9,0.5,0.5,False,0.910505,1.0
glove100,5021,16,200,200,10,0.9,0.2,0.2,False,0.957019,1.0
glove100,5022,16,200,200,10,0.9,0.1,0.1,False,0.948278,1.0
glove100,5023,16,200,200,10,0.9,0.0,0.0,False,0.968981,1.0
glove100,5024,16,200,200,10,0.9,0.6,0.6,False,0.855643,1.0
glove100,5025,16,200,200,10,0.9,1.0,1.0,False,0.74865,1.0
glove100,5026,16,200,200,10,0.9,0.0,0.0,False,0.888432,1.0
glove100,5027,16,200,200,10,0.9,0.7,0.7,False,0.874402,1.0
glove100,5028,16,200,200,10,0.9,0.0,0.0,False,0.822227,1.0
