dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
sift128,0,16,200,200,10,0.9,0.8,0.8,False,270.82098,508.22238
sift128,1,16,200,200,10,0.9,0.8,0.8,False,244.37675,507.9429
sift128,2,16,200,200,10,0.9,0.5,0.5,False,198.06564,508.18893
sift128,3,16,200,200,10,0.9,1.0,1.0,False,175.67868,509.11884
sift128,4,16,200,200,10,0.9,0.8,0.8,False,219.54271,509.22195
sift128,5,16,200,200,10,0.9,0.7,0.7,False,253.8858,507.28986
sift128,6,16,200,200,10,0.9,0.4,0.4,False,236.1906,507.91928
sift128,7,16,200,200,10,0.9,1.0,1.0,False,164.44148,509.6332
sift128,8,16,200,200,10,0.9,0.4,0.4,False,235.65228,508.87817
sift128,9,16,200,200,10,0.9,0.9,0.9,False,210.15947,508.04922
sift128,10,16,200,200,10,0.9,0.7,0.7,False,264.12875,508.18698
sift128,11,16,200,200,10,0.9,0.9,0.9,False,172.16272,508.7858
sift128,12,16,200,200,10,0.9,0.5,0.5,False,210.83168,509.0511
sift128,13,16,200,200,10,0.9,0.9,0.9,False,221.20805,509.5135
sift128,14,16,200,200,10,0.9,0.5,0.5,False,254.47003,507.4032
sift128,15,16,200,200,10,0.9,0.9,0.9,False,221.23065,508.78973
sift128,16,16,200,200,10,0.9,0.9,0.9,False,213.3565,507.47018
sift128,17,16,200,200,10,0.9,0.5,0.5,False,223.40994,508.04034
sift128,18,16,200,200,10,0.9,0.7,0.7,False,228.29367,508.7357
sift128,19,16,200,200,10,0.9,0.7,0.7,False,197.46645,508.45746
sift128,20,16,200,200,10,0.9,0.6,0.6,False,152.82343,509.3005
sift128,21,16,200,200,10,0.9,0.9,0.9,False,80.845535,510.24307
sift128,22,16,200,200,10,0.9,0.9,0.9,False,164.19196,508.70816
sift128,23,16,200,200,10,0.9,0.7,0.7,False,218.4239,509.71658
sift128,24,16,200,200,10,0.9,0.1,0.1,False,154.2271,508.49188
sift128,25,16,200,200,10,0.9,0.9,0.9,False,231.52754,508.6659
sift128,26,16,200,200,10,0.9,1.0,1.0,False,176.45679,509.33878
sift128,27,16,200,200,10,0.9,0.8,0.8,False,175.51639,508.09644
sift128,28,16,200,200,10,0.9,0.4,0.4,False,205.9636,507.9931
sift128,29,16,200,200,10,0.9,1.0,1.0,False,125.379425,509.43497
sift128,30,16,200,200,10,0.9,0.2,0.2,False,215.29747,508.52237
sift128,31,16,200,200,10,0.9,0.9,0.9,False,109.19249,509.40454
sift128,32,16,200,200,10,0.9,0.9,0.9,False,187.56332,509.0884
sift128,33,16,200,200,10,0.9,1.0,1.0,False,270.13516,509.29462
sift128,34,16,200,200,10,0.9,0.7,0.7,False,202.96797,507.9754
sift128,35,16,200,200,10,0.9,1.0,1.0,False,120.975204,508.03445
sift128,36,16,200,200,10,0.9,0.9,0.9,False,111.45851,509.03635
sift128,37,16,200,200,10,0.9,1.0,1.0,False,166.85622,508.9116
sift128,38,16,200,200,10,0.9,1.0,1.0,False,156.35857,508.4614
sift128,39,16,200,200,10,0.9,1.0,1.0,False,173.2022,509.2956
sift128,40,16,200,200,10,0.9,0.9,0.9,False,153.56432,508.1476
sift128,41,16,200,200,10,0.9,0.9,0.9,False,197.34995,508.66492
sift128,42,16,200,200,10,0.9,0.7,0.7,False,223.45245,508.66196
sift128,43,16,200,200,10,0.9,0.8,0.8,False,165.33905,507.93503
sift128,44,16,200,200,10,0.9,0.9,0.9,False,216.93086,509.22687
sift128,45,16,200,200,10,0.9,0.9,0.9,False,193.98196,509.86078
sift128,46,16,200,200,10,0.9,1.0,1.0,False,99.62931,509.4497
sift128,47,16,200,200,10,0.9,1.0,1.0,False,285.7079,508.47418
sift128,48,16,200,200,10,0.9,1.0,1.0,False,155.76263,507.8553
sift128,49,16,200,200,10,0.9,1.0,1.0,False,128.78276,508.5745
sift128,50,16,200,200,10,0.9,1.0,1.0,False,181.14082,508.4909
sift128,51,16,200,200,10,0.9,0.9,0.9,False,130.81285,509.30246
sift128,52,16,200,200,10,0.9,0.3,0.3,False,188.33482,509.36038
sift128,53,16,200,200,10,0.9,0.4,0.4,False,194.17775,509.003
sift128,54,16,200,200,10,0.9,1.0,1.0,False,143.5479,509.58023
sift128,55,16,200,200,10,0.9,0.9,0.9,False,151.16217,508.38177
sift128,56,16,200,200,10,0.9,0.5,0.5,False,173.89078,507.81
sift128,57,16,200,200,10,0.9,0.6,0.6,False,167.14664,508.4496
sift128,58,16,200,200,10,0.9,0.8,0.8,False,65.74192,507.84445
sift128,59,16,200,200,10,0.9,0.9,0.9,False,114.41591,509.80585
sift128,60,16,200,200,10,0.9,0.8,0.8,False,170.30855,508.19385
sift128,61,16,200,200,10,0.9,1.0,1.0,False,140.35669,508.85165
sift128,62,16,200,200,10,0.9,1.0,1.0,False,131.65105,508.7927
sift128,63,16,200,200,10,0.9,0.9,0.9,False,94.91575,509.13553
sift128,64,16,200,200,10,0.9,0.8,0.8,False,138.27509,509.0992
sift128,65,16,200,200,10,0.9,0.8,0.8,False,173.38109,508.20468
sift128,66,16,200,200,10,0.9,1.0,1.0,False,200.86563,508.73764
sift128,67,16,200,200,10,0.9,1.0,1.0,False,185.3645,508.58133
sift128,68,16,200,200,10,0.9,0.8,0.8,False,168.12793,508.45944
sift128,69,16,200,200,10,0.9,0.1,0.1,False,263.07794,508.39157
sift128,70,16,200,200,10,0.9,1.0,1.0,False,46.8188,509.5135
sift128,71,16,200,200,10,0.9,0.9,0.9,False,193.67499,509.03732
sift128,72,16,200,200,10,0.9,0.4,0.4,False,282.46594,508.4909
sift128,73,16,200,200,10,0.9,1.0,1.0,False,230.45824,508.89587
sift128,74,16,200,200,10,0.9,0.8,0.8,False,131.09538,507.90552
sift128,75,16,200,200,10,0.9,1.0,1.0,False,212.06131,507.72925
sift128,76,16,200,200,10,0.9,0.8,0.8,False,194.66382,509.04028
sift128,77,16,200,200,10,0.9,0.9,0.9,False,257.035,507.7135
sift128,78,16,200,200,10,0.9,1.0,1.0,False,223.76328,508.31683
sift128,79,16,200,200,10,0.9,1.0,1.0,False,148.16545,509.16403
sift128,80,16,200,200,10,0.9,0.9,0.9,False,146.31131,508.93124
sift128,81,16,200,200,10,0.9,0.5,0.5,False,262.33948,509.4134
sift128,82,16,200,200,10,0.9,1.0,1.0,False,219.84767,507.5362
sift128,83,16,200,200,10,0.9,0.8,0.8,False,181.60672,509.0894
sift128,84,16,200,200,10,0.9,0.1,0.1,False,192.67848,508.59512
sift128,85,16,200,200,10,0.9,0.8,0.8,False,284.4029,509.18954
sift128,86,16,200,200,10,0.9,1.0,1.0,False,204.26698,508.11514
sift128,87,16,200,200,10,0.9,1.0,1.0,False,123.55971,509.0442
sift128,88,16,200,200,10,0.9,1.0,1.0,False,75.07996,508.8202
sift128,89,16,200,200,10,0.9,0.7,0.7,False,114.53384,509.17188
sift128,90,16,200,200,10,0.9,0.9,0.9,False,50.457905,509.68716
sift128,91,16,200,200,10,0.9,0.9,0.9,False,253.4995,508.86343
sift128,92,16,200,200,10,0.9,0.8,0.8,False,141.46378,508.0561
sift128,93,16,200,200,10,0.9,0.9,0.9,False,205.4069,508.26862
sift128,94,16,200,200,10,0.9,1.0,1.0,False,160.57086,510.02158
sift128,95,16,200,200,10,0.9,0.6,0.6,False,266.0808,509.34174
sift128,96,16,200,200,10,0.9,0.3,0.3,False,263.23944,509.34076
sift128,97,16,200,200,10,0.9,0.9,0.9,False,233.53159,508.4968
sift128,98,16,200,200,10,0.9,1.0,1.0,False,102.13716,508.9008
sift128,99,16,200,200,10,0.9,0.8,0.8,False,184.61311,507.7903
sift128,100,16,200,200,10,0.9,0.9,0.9,False,199.64719,508.1624
sift128,101,16,200,200,10,0.9,0.8,0.8,False,212.76277,508.98428
sift128,102,16,200,200,10,0.9,0.8,0.8,False,228.82744,509.04617
sift128,103,16,200,200,10,0.9,1.0,1.0,False,197.86359,509.33978
sift128,104,16,200,200,10,0.9,0.6,0.6,False,142.89507,509.67636
sift128,105,16,200,200,10,0.9,0.7,0.7,False,223.0807,508.4624
sift128,106,16,200,200,10,0.9,0.9,0.9,False,135.17026,509.0992
sift128,107,16,200,200,10,0.9,1.0,1.0,False,155.83003,509.9588
sift128,108,16,200,200,10,0.9,1.0,1.0,False,87.37849,508.98132
sift128,109,16,200,200,10,0.9,1.0,1.0,False,112.41441,507.67313
sift128,110,16,200,200,10,0.9,0.8,0.8,False,175.18562,508.99606
sift128,111,16,200,200,10,0.9,0.5,0.5,False,241.6485,508.73865
sift128,112,16,200,200,10,0.9,1.0,1.0,False,75.14652,509.25238
sift128,113,16,200,200,10,0.9,1.0,1.0,False,256.23425,509.1866
sift128,114,16,200,200,10,0.9,1.0,1.0,False,208.89232,508.6905
sift128,115,16,200,200,10,0.9,0.6,0.6,False,215.55278,508.51056
sift128,116,16,200,200,10,0.9,1.0,1.0,False,65.32993,509.69403
sift128,117,16,200,200,10,0.9,0.4,0.4,False,219.39919,507.6485
sift128,118,16,200,200,10,0.9,1.0,1.0,False,198.59758,507.65637
sift128,119,16,200,200,10,0.9,0.7,0.7,False,56.45352,509.8539
sift128,120,16,200,200,10,0.9,0.5,0.5,False,260.89655,508.7239
sift128,121,16,200,200,10,0.9,0.8,0.8,False,263.0095,508.38763
sift128,122,16,200,200,10,0.9,0.9,0.9,False,165.16658,508.85165
sift128,123,16,200,200,10,0.9,0.9,0.9,False,209.05022,509.12277
sift128,124,16,200,200,10,0.9,1.0,1.0,False,170.66634,509.0167
sift128,125,16,200,200,10,0.9,1.0,1.0,False,152.98366,508.61676
sift128,126,16,200,200,10,0.9,1.0,1.0,False,200.35968,508.40436
sift128,127,16,200,200,10,0.9,1.0,1.0,False,190.82715,507.94193
sift128,128,16,200,200,10,0.9,1.0,1.0,False,161.1645,510.13037
sift128,129,16,200,200,10,0.9,0.8,0.8,False,259.407,509.00394
sift128,130,16,200,200,10,0.9,0.9,0.9,False,284.088,507.72433
sift128,131,16,200,200,10,0.9,0.3,0.3,False,239.75195,507.85727
sift128,132,16,200,200,10,0.9,0.9,0.9,False,211.91272,508.775
sift128,133,16,200,200,10,0.9,0.4,0.4,False,333.80536,508.5745
sift128,134,16,200,200,10,0.9,0.9,0.9,False,172.63255,507.59827
sift128,135,16,200,200,10,0.9,0.8,0.8,False,210.87437,508.41913
sift128,136,16,200,200,10,0.9,0.9,0.9,False,220.06136,508.77206
sift128,137,16,200,200,10,0.9,0.7,0.7,False,309.47537,508.31586
sift128,138,16,200,200,10,0.9,1.0,1.0,False,240.71976,509.05893
sift128,139,16,200,200,10,0.9,0.7,0.7,False,179.38783,509.3859
sift128,140,16,200,200,10,0.9,0.5,0.5,False,249.23483,508.65018
sift128,141,16,200,200,10,0.9,1.0,1.0,False,186.66814,508.13483
sift128,142,16,200,200,10,0.9,0.7,0.7,False,247.1538,508.24698
sift128,143,16,200,200,10,0.9,0.9,0.9,False,194.98204,508.31485
sift128,144,16,200,200,10,0.9,1.0,1.0,False,250.47356,508.44568
sift128,145,16,200,200,10,0.9,0.8,0.8,False,224.31897,508.87033
sift128,146,16,200,200,10,0.9,1.0,1.0,False,189.43073,507.3411
sift128,147,16,200,200,10,0.9,0.7,0.7,False,220.57199,509.20624
sift128,148,16,200,200,10,0.9,0.8,0.8,False,244.30513,508.6433
sift128,149,16,200,200,10,0.9,1.0,1.0,False,155.34798,508.0502
sift128,150,16,200,200,10,0.9,0.4,0.4,False,211.4805,508.69244
sift128,151,16,200,200,10,0.9,0.8,0.8,False,133.98134,508.59708
sift128,152,16,200,200,10,0.9,0.4,0.4,False,265.30737,508.9833
sift128,153,16,200,200,10,0.9,0.9,0.9,False,207.68967,508.13483
sift128,154,16,200,200,10,0.9,0.7,0.7,False,262.08588,507.87598
sift128,155,16,200,200,10,0.9,1.0,1.0,False,77.659515,508.4378
sift128,156,16,200,200,10,0.9,0.7,0.7,False,243.63908,507.33224
sift128,157,16,200,200,10,0.9,0.7,0.7,False,218.47426,507.5431
sift128,158,16,200,200,10,0.9,0.3,0.3,False,216.45323,508.7013
sift128,159,16,200,200,10,0.9,0.8,0.8,False,239.72902,507.71942
sift128,160,16,200,200,10,0.9,0.4,0.4,False,244.17616,507.57266
sift128,161,16,200,200,10,0.9,1.0,1.0,False,219.15747,508.81137
sift128,162,16,200,200,10,0.9,0.6,0.6,False,222.93721,509.25238
sift128,163,16,200,200,10,0.9,0.5,0.5,False,216.60332,507.8809
sift128,164,16,200,200,10,0.9,0.7,0.7,False,189.19302,508.31683
sift128,165,16,200,200,10,0.9,1.0,1.0,False,167.18852,509.44186
sift128,166,16,200,200,10,0.9,0.8,0.8,False,258.59427,508.80154
sift128,167,16,200,200,10,0.9,1.0,1.0,False,174.33875,508.6905
sift128,168,16,200,200,10,0.9,0.2,0.2,False,186.19077,509.3712
sift128,169,16,200,200,10,0.9,1.0,1.0,False,157.47063,509.71167
sift128,170,16,200,200,10,0.9,1.0,1.0,False,200.54675,508.29913
sift128,171,16,200,200,10,0.9,0.7,0.7,False,232.64566,507.68198
sift128,172,16,200,200,10,0.9,0.6,0.6,False,227.59613,508.22928
sift128,173,16,200,200,10,0.9,0.9,0.9,False,265.65955,508.40042
sift128,174,16,200,200,10,0.9,0.6,0.6,False,220.38148,509.57138
sift128,175,16,200,200,10,0.9,1.0,1.0,False,191.4889,508.09546
sift128,176,16,200,200,10,0.9,0.8,0.8,False,234.07262,508.85754
sift128,177,16,200,200,10,0.9,0.8,0.8,False,218.55891,508.32666
sift128,178,16,200,200,10,0.9,0.9,0.9,False,225.46175,509.16104
sift128,179,16,200,200,10,0.9,0.2,0.2,False,210.52791,508.97742
sift128,180,16,200,200,10,0.9,1.0,1.0,False,220.83025,509.04224
sift128,181,16,200,200,10,0.9,0.8,0.8,False,221.64612,509.02258
sift128,182,16,200,200,10,0.9,0.8,0.8,False,218.73729,509.4222
sift128,183,16,200,200,10,0.9,0.1,0.1,False,229.59094,508.21945
sift128,184,16,200,200,10,0.9,0.9,0.9,False,200.8955,508.9224
sift128,185,16,200,200,10,0.9,1.0,1.0,False,97.236824,509.38885
sift128,186,16,200,200,10,0.9,1.0,1.0,False,197.07866,509.48895
sift128,187,16,200,200,10,0.9,1.0,1.0,False,229.50381,509.18268
sift128,188,16,200,200,10,0.9,0.6,0.6,False,231.60742,508.52432
sift128,189,16,200,200,10,0.9,0.8,0.8,False,248.34854,508.25977
sift128,190,16,200,200,10,0.9,1.0,1.0,False,212.13203,509.27597
sift128,191,16,200,200,10,0.9,0.7,0.7,False,242.01239,507.91632
sift128,192,16,200,200,10,0.9,0.4,0.4,False,246.72455,508.2775
sift128,193,16,200,200,10,0.9,0.8,0.8,False,195.27673,508.5784
sift128,194,16,200,200,10,0.9,1.0,1.0,False,252.81416,507.41208
sift128,195,16,200,200,10,0.9,0.7,0.7,False,236.74881,508.30597
sift128,196,16,200,200,10,0.9,0.5,0.5,False,260.26334,507.3076
sift128,197,16,200,200,10,0.9,0.7,0.7,False,203.28798,508.1486
sift128,198,16,200,200,10,0.9,1.0,1.0,False,162.86191,508.23416
sift128,199,16,200,200,10,0.9,0.5,0.5,False,238.92049,508.4496
sift128,200,16,200,200,10,0.9,0.7,0.7,False,181.29259,508.0935
sift128,201,16,200,200,10,0.9,0.7,0.7,False,197.81305,509.3211
sift128,202,16,200,200,10,0.9,0.8,0.8,False,236.98102,507.7775
sift128,203,16,200,200,10,0.9,1.0,1.0,False,230.61223,508.22928
sift128,204,16,200,200,10,0.9,0.8,0.8,False,263.07413,509.0059
sift128,205,16,200,200,10,0.9,0.7,0.7,False,216.25911,508.95578
sift128,206,16,200,200,10,0.9,1.0,1.0,False,208.01201,508.38272
sift128,207,16,200,200,10,0.9,0.9,0.9,False,269.89813,507.7529
sift128,208,16,200,200,10,0.9,0.7,0.7,False,173.10402,509.4222
sift128,209,16,200,200,10,0.9,0.8,0.8,False,152.9575,508.96857
sift128,210,16,200,200,10,0.9,0.5,0.5,False,239.57462,508.04724
sift128,211,16,200,200,10,0.9,0.8,0.8,False,204.8292,509.82056
sift128,212,16,200,200,10,0.9,0.8,0.8,False,217.40974,507.97638
sift128,213,16,200,200,10,0.9,0.8,0.8,False,211.54904,508.26862
sift128,214,16,200,200,10,0.9,0.6,0.6,False,204.51895,507.83658
sift128,215,16,200,200,10,0.9,0.9,0.9,False,146.20876,508.89194
sift128,216,16,200,200,10,0.9,0.6,0.6,False,242.88475,508.0876
sift128,217,16,200,200,10,0.9,0.9,0.9,False,201.18648,508.62952
sift128,218,16,200,200,10,0.9,0.3,0.3,False,255.37032,508.5912
sift128,219,16,200,200,10,0.9,0.8,0.8,False,221.40233,509.4811
sift128,220,16,200,200,10,0.9,0.7,0.7,False,224.8266,508.38568
sift128,221,16,200,200,10,0.9,0.9,0.9,False,229.74551,507.98328
sift128,222,16,200,200,10,0.9,0.6,0.6,False,235.90253,508.2214
sift128,223,16,200,200,10,0.9,0.9,0.9,False,254.33049,508.6079
sift128,224,16,200,200,10,0.9,0.9,0.9,False,225.06444,508.20566
sift128,225,16,200,200,10,0.9,0.5,0.5,False,233.39238,508.5558
sift128,226,16,200,200,10,0.9,0.6,0.6,False,298.109,508.8772
sift128,227,16,200,200,10,0.9,0.1,0.1,False,250.46754,508.82806
sift128,228,16,200,200,10,0.9,0.4,0.4,False,258.91312,508.96463
sift128,229,16,200,200,10,0.9,0.4,0.4,False,235.24455,508.78287
sift128,230,16,200,200,10,0.9,0.8,0.8,False,146.44794,510.0392
sift128,231,16,200,200,10,0.9,0.5,0.5,False,230.50163,508.6089
sift128,232,16,200,200,10,0.9,0.6,0.6,False,194.93332,509.4919
sift128,233,16,200,200,10,0.9,0.5,0.5,False,283.20486,508.68063
sift128,234,16,200,200,10,0.9,1.0,1.0,False,253.88187,507.9931
sift128,235,16,200,200,10,0.9,1.0,1.0,False,212.27106,507.9862
sift128,236,16,200,200,10,0.9,1.0,1.0,False,176.93784,509.86176
sift128,237,16,200,200,10,0.9,0.8,0.8,False,270.0833,508.6197
sift128,238,16,200,200,10,0.9,0.9,0.9,False,234.08545,508.47714
sift128,239,16,200,200,10,0.9,0.6,0.6,False,225.79195,507.91632
sift128,240,16,200,200,10,0.9,0.8,0.8,False,195.47379,509.0432
sift128,241,16,200,200,10,0.9,0.5,0.5,False,241.9752,508.78384
sift128,242,16,200,200,10,0.9,0.0,0.0,False,267.65836,508.37585
sift128,243,16,200,200,10,0.9,0.9,0.9,False,224.20303,508.20862
sift128,244,16,200,200,10,0.9,0.8,0.8,False,244.3522,508.74747
sift128,245,16,200,200,10,0.9,1.0,1.0,False,202.51913,508.91553
sift128,246,16,200,200,10,0.9,0.7,0.7,False,239.17776,507.2534
sift128,247,16,200,200,10,0.9,0.8,0.8,False,212.33229,508.50763
sift128,248,16,200,200,10,0.9,0.6,0.6,False,244.99593,508.3247
sift128,249,16,200,200,10,0.9,0.8,0.8,False,231.65923,507.61697
sift128,250,16,200,200,10,0.9,0.9,0.9,False,252.2796,507.81097
sift128,251,16,200,200,10,0.9,0.6,0.6,False,252.04561,507.81097
sift128,252,16,200,200,10,0.9,0.9,0.9,False,231.27255,507.9134
sift128,253,16,200,200,10,0.9,0.3,0.3,False,246.12192,508.66394
sift128,254,16,200,200,10,0.9,0.6,0.6,False,239.82492,507.5835
sift128,255,16,200,200,10,0.9,0.8,0.8,False,230.83543,508.47418
sift128,256,16,200,200,10,0.9,0.7,0.7,False,286.36688,508.4437
sift128,257,16,200,200,10,0.9,0.1,0.1,False,290.41867,508.71115
sift128,258,16,200,200,10,0.9,0.9,0.9,False,256.10934,507.74503
sift128,259,16,200,200,10,0.9,0.3,0.3,False,203.03694,507.59827
sift128,260,16,200,200,10,0.9,0.3,0.3,False,272.23703,507.9882
sift128,261,16,200,200,10,0.9,0.6,0.6,False,259.6305,507.88974
sift128,262,16,200,200,10,0.9,0.9,0.9,False,243.78476,508.50073
sift128,263,16,200,200,10,0.9,1.0,1.0,False,190.69609,508.78973
sift128,264,16,200,200,10,0.9,0.9,0.9,False,238.12811,508.944
sift128,265,16,200,200,10,0.9,0.9,0.9,False,198.52203,509.44675
sift128,266,16,200,200,10,0.9,0.8,0.8,False,214.24286,508.718
sift128,267,16,200,200,10,0.9,0.7,0.7,False,252.6935,508.6443
sift128,268,16,200,200,10,0.9,0.9,0.9,False,233.36667,507.2307
sift128,269,16,200,200,10,0.9,0.9,0.9,False,247.0931,508.19092
sift128,270,16,200,200,10,0.9,0.7,0.7,False,213.85742,508.82507
sift128,271,16,200,200,10,0.9,0.7,0.7,False,238.14911,508.4083
sift128,272,16,200,200,10,0.9,0.8,0.8,False,255.79485,508.56564
sift128,273,16,200,200,10,0.9,0.8,0.8,False,206.37103,508.0561
sift128,274,16,200,200,10,0.9,1.0,1.0,False,235.02979,508.2952
sift128,275,16,200,200,10,0.9,1.0,1.0,False,273.71518,507.95178
sift128,276,16,200,200,10,0.9,0.8,0.8,False,232.42633,507.79327
sift128,277,16,200,200,10,0.9,0.3,0.3,False,264.79993,509.1326
sift128,278,16,200,200,10,0.9,0.6,0.6,False,229.70198,508.76123
sift128,279,16,200,200,10,0.9,0.8,0.8,False,224.34349,507.68198
sift128,280,16,200,200,10,0.9,1.0,1.0,False,233.03862,509.3005
sift128,281,16,200,200,10,0.9,0.8,0.8,False,264.1723,509.22293
sift128,282,16,200,200,10,0.9,0.8,0.8,False,287.75162,507.37756
sift128,283,16,200,200,10,0.9,0.8,0.8,False,203.16988,509.16504
sift128,284,16,200,200,10,0.9,0.5,0.5,False,236.62206,507.99408
sift128,285,16,200,200,10,0.9,0.7,0.7,False,273.5562,507.5559
sift128,286,16,200,200,10,0.9,1.0,1.0,False,207.87015,509.45364
sift128,287,16,200,200,10,0.9,0.9,0.9,False,234.68489,509.09625
sift128,288,16,200,200,10,0.9,0.9,0.9,False,287.7134,508.80743
sift128,289,16,200,200,10,0.9,0.5,0.5,False,247.4611,507.81
sift128,290,16,200,200,10,0.9,0.9,0.9,False,199.77237,508.4791
sift128,291,16,200,200,10,0.9,0.7,0.7,False,198.71085,507.90552
sift128,292,16,200,200,10,0.9,0.7,0.7,False,216.00232,508.40436
sift128,293,16,200,200,10,0.9,0.9,0.9,False,215.13484,507.57562
sift128,294,16,200,200,10,0.9,1.0,1.0,False,205.41666,508.72586
sift128,295,16,200,200,10,0.9,0.8,0.8,False,230.2998,508.02264
sift128,296,16,200,200,10,0.9,0.5,0.5,False,222.08107,509.23865
sift128,297,16,200,200,10,0.9,0.9,0.9,False,251.45178,508.92633
sift128,298,16,200,200,10,0.9,0.7,0.7,False,240.86719,507.5372
sift128,299,16,200,200,10,0.9,0.6,0.6,False,209.48032,508.47714
sift128,300,16,200,200,10,0.9,0.4,0.4,False,243.29407,507.61108
sift128,301,16,200,200,10,0.9,0.7,0.7,False,214.85344,509.8637
sift128,302,16,200,200,10,0.9,0.6,0.6,False,248.40692,508.44666
sift128,303,16,200,200,10,0.9,1.0,1.0,False,183.02731,509.42322
sift128,304,16,200,200,10,0.9,0.5,0.5,False,237.15817,507.95572
sift128,305,16,200,200,10,0.9,0.1,0.1,False,250.34177,508.55383
sift128,306,16,200,200,10,0.9,0.9,0.9,False,182.26903,508.4132
sift128,307,16,200,200,10,0.9,0.7,0.7,False,248.25995,508.28143
sift128,308,16,200,200,10,0.9,0.7,0.7,False,250.8964,508.80252
sift128,309,16,200,200,10,0.9,0.7,0.7,False,240.2249,508.21945
sift128,310,16,200,200,10,0.9,0.0,0.0,False,286.24988,508.4447
sift128,311,16,200,200,10,0.9,0.2,0.2,False,235.93219,507.58447
sift128,312,16,200,200,10,0.9,0.6,0.6,False,236.08685,508.56955
sift128,313,16,200,200,10,0.9,0.6,0.6,False,278.49774,507.8612
sift128,314,16,200,200,10,0.9,1.0,1.0,False,62.84107,507.8376
sift128,315,16,200,200,10,0.9,1.0,1.0,False,172.45,508.17615
sift128,316,16,200,200,10,0.9,0.8,0.8,False,170.68977,508.93515
sift128,317,16,200,200,10,0.9,0.5,0.5,False,257.69556,507.74402
sift128,318,16,200,200,10,0.9,0.6,0.6,False,232.62201,507.78735
sift128,319,16,200,200,10,0.9,0.9,0.9,False,242.53041,509.10608
sift128,320,16,200,200,10,0.9,0.7,0.7,False,133.17282,507.90057
sift128,321,16,200,200,10,0.9,0.7,0.7,False,252.70734,507.31155
sift128,322,16,200,200,10,0.9,0.4,0.4,False,211.23683,508.1496
sift128,323,16,200,200,10,0.9,0.7,0.7,False,167.7826,507.7598
sift128,324,16,200,200,10,0.9,0.4,0.4,False,207.5283,508.75534
sift128,325,16,200,200,10,0.9,0.3,0.3,False,145.17232,508.28534
sift128,326,16,200,200,10,0.9,0.1,0.1,False,252.58662,508.8605
sift128,327,16,200,200,10,0.9,1.0,1.0,False,96.29122,509.74896
sift128,328,16,200,200,10,0.9,0.9,0.9,False,164.7574,509.643
sift128,329,16,200,200,10,0.9,0.8,0.8,False,272.13416,508.6777
sift128,330,16,200,200,10,0.9,0.9,0.9,False,140.87584,508.92337
sift128,331,16,200,200,10,0.9,1.0,1.0,False,199.37904,508.46927
sift128,332,16,200,200,10,0.9,0.9,0.9,False,207.87978,508.32175
sift128,333,16,200,200,10,0.9,0.8,0.8,False,194.94101,508.04822
sift128,334,16,200,200,10,0.9,0.9,0.9,False,212.97887,508.39648
sift128,335,16,200,200,10,0.9,0.8,0.8,False,221.81975,507.48795
sift128,336,16,200,200,10,0.9,0.8,0.8,False,198.01515,509.09332
sift128,337,16,200,200,10,0.9,0.8,0.8,False,194.71004,507.94785
sift128,338,16,200,200,10,0.9,0.5,0.5,False,214.4085,508.65314
sift128,339,16,200,200,10,0.9,0.8,0.8,False,222.11934,508.76517
sift128,340,16,200,200,10,0.9,0.8,0.8,False,195.98979,508.2234
sift128,341,16,200,200,10,0.9,0.9,0.9,False,162.95705,509.1876
sift128,342,16,200,200,10,0.9,0.8,0.8,False,216.48094,508.9057
sift128,343,16,200,200,10,0.9,0.8,0.8,False,150.84761,507.20212
sift128,344,16,200,200,10,0.9,0.7,0.7,False,211.16582,508.54105
sift128,345,16,200,200,10,0.9,0.5,0.5,False,174.38463,507.7844
sift128,346,16,200,200,10,0.9,0.7,0.7,False,235.2913,509.18365
sift128,347,16,200,200,10,0.9,1.0,1.0,False,109.98182,508.70914
sift128,348,16,200,200,10,0.9,0.4,0.4,False,220.29526,508.07382
sift128,349,16,200,200,10,0.9,1.0,1.0,False,123.81841,509.37512
sift128,350,16,200,200,10,0.9,0.8,0.8,False,209.41107,509.42123
sift128,351,16,200,200,10,0.9,0.7,0.7,False,165.9096,509.65085
sift128,352,16,200,200,10,0.9,0.8,0.8,False,209.00717,508.76517
sift128,353,16,200,200,10,0.9,0.6,0.6,False,215.99306,509.09824
sift128,354,16,200,200,10,0.9,0.7,0.7,False,223.46364,507.54803
sift128,355,16,200,200,10,0.9,0.6,0.6,False,205.70367,508.41028
sift128,356,16,200,200,10,0.9,0.8,0.8,False,163.69179,509.05502
sift128,357,16,200,200,10,0.9,0.9,0.9,False,160.47742,509.26025
sift128,358,16,200,200,10,0.9,0.7,0.7,False,181.31464,508.28143
sift128,359,16,200,200,10,0.9,0.7,0.7,False,250.20792,507.84152
sift128,360,16,200,200,10,0.9,0.9,0.9,False,237.37102,507.80606
sift128,361,16,200,200,10,0.9,0.6,0.6,False,245.66034,507.6022
sift128,362,16,200,200,10,0.9,0.6,0.6,False,239.97917,508.59415
sift128,363,16,200,200,10,0.9,0.5,0.5,False,204.04901,509.3594
sift128,364,16,200,200,10,0.9,0.8,0.8,False,243.92827,508.77597
sift128,365,16,200,200,10,0.9,0.8,0.8,False,116.88884,508.25092
sift128,366,16,200,200,10,0.9,0.5,0.5,False,242.75296,508.4978
